# Coordinate of the center of mass
# Time [s] | COM_x | COM_y | COM_z
2.500000e+01	-1.590228e-07	2.229871e-09	-4.196176e-09
2.510000e+01	-1.586734e-07	2.260542e-09	-4.210843e-09
2.520000e+01	-1.583236e-07	2.291459e-09	-4.225506e-09
2.530000e+01	-1.579733e-07	2.322576e-09	-4.240164e-09
2.540000e+01	-1.576227e-07	2.354067e-09	-4.254815e-09
2.550000e+01	-1.572717e-07	2.385822e-09	-4.269461e-09
2.560000e+01	-1.569204e-07	2.417793e-09	-4.284102e-09
2.570000e+01	-1.565686e-07	2.449926e-09	-4.298736e-09
2.580000e+01	-1.562166e-07	2.482293e-09	-4.313365e-09
2.590000e+01	-1.558643e-07	2.514887e-09	-4.327989e-09
2.600000e+01	-1.555118e-07	2.547704e-09	-4.342610e-09
2.610000e+01	-1.551592e-07	2.580721e-09	-4.357224e-09
2.620000e+01	-1.548066e-07	2.613962e-09	-4.371834e-09
2.630000e+01	-1.544540e-07	2.647412e-09	-4.386438e-09
2.640000e+01	-1.541014e-07	2.681137e-09	-4.401040e-09
2.650000e+01	-1.537489e-07	2.715153e-09	-4.415635e-09
2.660000e+01	-1.533965e-07	2.749451e-09	-4.430229e-09
2.670000e+01	-1.530440e-07	2.784025e-09	-4.444818e-09
2.680000e+01	-1.526916e-07	2.818901e-09	-4.459406e-09
2.690000e+01	-1.523393e-07	2.854092e-09	-4.473977e-09
2.700000e+01	-1.519869e-07	2.889536e-09	-4.488560e-09
2.710000e+01	-1.516345e-07	2.925211e-09	-4.503116e-09
2.720000e+01	-1.512821e-07	2.961102e-09	-4.517693e-09
2.730000e+01	-1.509292e-07	2.996546e-09	-4.532234e-09
2.740000e+01	-1.505764e-07	3.032160e-09	-4.546808e-09
2.750000e+01	-1.502244e-07	3.068600e-09	-4.561341e-09
2.760000e+01	-1.498725e-07	3.105265e-09	-4.575901e-09
2.770000e+01	-1.495208e-07	3.142067e-09	-4.590425e-09
2.780000e+01	-1.491690e-07	3.178799e-09	-4.604981e-09
2.790000e+01	-1.488175e-07	3.215696e-09	-4.619509e-09
2.800000e+01	-1.484661e-07	3.252796e-09	-4.634063e-09
2.810000e+01	-1.481150e-07	3.290069e-09	-4.648588e-09
2.820000e+01	-1.477639e-07	3.327558e-09	-4.663144e-09
2.830000e+01	-1.474131e-07	3.365228e-09	-4.677664e-09
2.840000e+01	-1.470626e-07	3.403293e-09	-4.692189e-09
2.850000e+01	-1.467125e-07	3.441688e-09	-4.706724e-09
2.860000e+01	-1.463625e-07	3.480259e-09	-4.721294e-09
2.870000e+01	-1.460128e-07	3.519047e-09	-4.735824e-09
2.880000e+01	-1.456634e-07	3.558023e-09	-4.750384e-09
2.890000e+01	-1.453142e-07	3.597169e-09	-4.764916e-09
2.900000e+01	-1.449655e-07	3.636416e-09	-4.779438e-09
2.910000e+01	-1.446170e-07	3.675759e-09	-4.793968e-09
2.920000e+01	-1.442689e-07	3.715275e-09	-4.808510e-09
2.930000e+01	-1.439211e-07	3.754976e-09	-4.823043e-09
2.940000e+01	-1.435737e-07	3.794858e-09	-4.837578e-09
2.950000e+01	-1.432267e-07	3.834884e-09	-4.852108e-09
2.960000e+01	-1.428800e-07	3.875077e-09	-4.866646e-09
2.970000e+01	-1.425337e-07	3.915440e-09	-4.881166e-09
2.980000e+01	-1.421877e-07	3.955899e-09	-4.895709e-09
2.990000e+01	-1.418422e-07	3.996535e-09	-4.910201e-09
3.000000e+01	-1.414971e-07	4.037338e-09	-4.924691e-09
3.010000e+01	-1.411525e-07	4.078299e-09	-4.939216e-09
3.020000e+01	-1.408083e-07	4.119416e-09	-4.953764e-09
3.030000e+01	-1.404644e-07	4.160709e-09	-4.968285e-09
3.040000e+01	-1.401211e-07	4.202147e-09	-4.982817e-09
3.050000e+01	-1.397782e-07	4.243760e-09	-4.997337e-09
3.060000e+01	-1.394358e-07	4.285559e-09	-5.011866e-09
3.070000e+01	-1.390939e-07	4.327455e-09	-5.026390e-09
3.080000e+01	-1.387525e-07	4.369503e-09	-5.040928e-09
3.090000e+01	-1.384116e-07	4.411720e-09	-5.055454e-09
3.100000e+01	-1.380712e-07	4.454086e-09	-5.069985e-09
3.110000e+01	-1.377312e-07	4.496610e-09	-5.084510e-09
3.120000e+01	-1.373919e-07	4.539270e-09	-5.099043e-09
3.130000e+01	-1.370530e-07	4.582065e-09	-5.113571e-09
